,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequents_len
5911,"frozenset({'Marital_Status = 0', 'Product = P00237542'})",frozenset({'Product = P00030842'}),0.14326939399083347,0.09947377355287727,0.03361059242912918,0.23459715639810427,2.358381993756369,0.019359045174227055,1.1765389088566125,2,1
5940,"frozenset({'Marital_Status = 0', 'Product = P00112442'})",frozenset({'Product = P00031042'}),0.09149550161262944,0.1982685452384994,0.03819385503310134,0.4174397031539888,2.1054257630823185,0.020053175032498524,1.3762205545109836,2,1
5941,"frozenset({'Marital_Status = 0', 'Product = P00031042'})",frozenset({'Product = P00112442'}),0.12018333050415889,0.15379392293328806,0.03819385503310134,0.3177966101694915,2.0663795038724886,0.01971038916367884,1.240401454582261,2,1
5944,"frozenset({'Marital_Status = 0', 'Product = P00031042'})",frozenset({'Product = P00129542'}),0.12018333050415889,0.12442709217450348,0.03004583262603972,0.25,2.0092087312414733,0.015091770283559928,1.1674305437673287,2,1
5946,"frozenset({'Product = P00156442', 'Marital_Status = 0'})",frozenset({'Product = P00031042'}),0.0824987268714989,0.1982685452384994,0.03361059242912918,0.4074074074074074,2.0548262303399287,0.017253689868288794,1.3529218299100325,2,1
5947,"frozenset({'Marital_Status = 0', 'Product = P00031042'})",frozenset({'Product = P00156442'}),0.12018333050415889,0.13919538278730267,0.03361059242912918,0.2796610169491525,2.009125671765192,0.01688162773494987,1.1949993509540973,2,1
5952,"frozenset({'Marital_Status = 0', 'Product = P00032042'})",frozenset({'Product = P00145042'}),0.0563571549821762,0.2349346460702767,0.03004583262603972,0.5331325301204819,2.269280155303294,0.016805584366774425,1.638720629062375,2,1
5953,"frozenset({'Marital_Status = 0', 'Product = P00145042'})",frozenset({'Product = P00032042'}),0.1463249023934816,0.09234425394669836,0.03004583262603972,0.20533642691415313,2.223597226013375,0.016533568680690208,1.1421886906539358,2,1
5956,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00034042'}),0.14564590052622645,0.09726701748429809,0.030724834493294856,0.21095571095571095,2.168830878254962,0.01655829214029405,1.1440840457879944,2,1
5957,"frozenset({'Marital_Status = 0', 'Product = P00034042'})",frozenset({'Product = P00046742'}),0.058733661517569175,0.24053641147513155,0.030724834493294856,0.523121387283237,2.174811639015913,0.016597250319063738,1.592572131088512,2,1
5960,"frozenset({'Marital_Status = 0', 'Product = P00034742'})",frozenset({'Product = P00037142'}),0.12442709217450348,0.1262943473094551,0.031573586827363775,0.25375170532060026,2.0092087312414733,0.01585914843357145,1.1707975199674028,2,1
5968,"frozenset({'Product = P00129542', 'Marital_Status = 0'})",frozenset({'Product = P00034742'}),0.0772364624002716,0.20166355457477508,0.033271091495501615,0.4307692307692308,2.136078736078736,0.01769531194508188,1.4024829446659357,2,1
5969,"frozenset({'Marital_Status = 0', 'Product = P00034742'})",frozenset({'Product = P00129542'}),0.12442709217450348,0.12442709217450348,0.033271091495501615,0.2673942701227831,2.1490036088585476,0.01778899022849923,1.1951488667338717,2,1
5972,"frozenset({'Marital_Status = 0', 'Product = P00139942'})",frozenset({'Product = P00034742'}),0.07163469699541673,0.20166355457477508,0.03004583262603972,0.4194312796208531,2.0798566231030686,0.015599724999057022,1.3750937957936524,2,1
5973,"frozenset({'Marital_Status = 0', 'Product = P00034742'})",frozenset({'Product = P00139942'}),0.12442709217450348,0.11118655576302836,0.03004583262603972,0.24147339699863574,2.1717859262884933,0.01621121280354782,1.1717630478879502,2,1
5976,"frozenset({'Marital_Status = 0', 'Product = P00161942'})",frozenset({'Product = P00034742'}),0.08063147173654728,0.20166355457477508,0.033271091495501615,0.41263157894736846,2.046138578770158,0.01701066229451398,1.3591749518888239,2,1
5978,"frozenset({'Marital_Status = 0', 'Product = P00034842'})",frozenset({'Product = P00117442'}),0.06484467832286539,0.20828382278051263,0.03276184009506026,0.5052356020942408,2.4257073609919906,0.019255742607001212,1.6001882523695459,2,1
5979,"frozenset({'Marital_Status = 0', 'Product = P00117442'})",frozenset({'Product = P00034842'}),0.13291461551519268,0.1137328127652351,0.03276184009506026,0.2464878671775223,2.167253769466842,0.017645087014907638,1.1761817078047814,2,1
5982,"frozenset({'Marital_Status = 0', 'Product = P00035842'})",frozenset({'Product = P00145042'}),0.0699371923272789,0.2349346460702767,0.03310134102868783,0.4733009708737865,2.014606950446153,0.01667067150212969,1.4525664784287837,2,1
5983,"frozenset({'Marital_Status = 0', 'Product = P00145042'})",frozenset({'Product = P00035842'}),0.1463249023934816,0.10711254455949754,0.03310134102868783,0.2262180974477958,2.1119664216560463,0.017428108400901907,1.1539265166262564,2,1
6004,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00036842'}),0.11305381089797997,0.14683415379392292,0.04311661857070107,0.3813813813813814,2.5973615233730842,0.026516457914318,1.3791467319739013,2,1
6005,"frozenset({'Marital_Status = 0', 'Product = P00036842'})",frozenset({'Product = P00044442'}),0.08877949414360889,0.18655576302834834,0.04311661857070107,0.48565965583174003,2.6032948430434764,0.026554292299469335,1.5815291298742526,2,1
6008,"frozenset({'Marital_Status = 0', 'Product = P00062842'})",frozenset({'Product = P00036842'}),0.0865727380750297,0.14683415379392292,0.030215583092853507,0.3490196078431373,2.3769647512184067,0.01750374835598359,1.310586089051504,2,1
6009,"frozenset({'Marital_Status = 0', 'Product = P00036842'})",frozenset({'Product = P00062842'}),0.08877949414360889,0.14225089118995077,0.030215583092853507,0.34034416826003827,2.392562643460484,0.017586620931532126,1.300297924370017,2,1
6012,"frozenset({'Marital_Status = 0', 'Product = P00073842'})",frozenset({'Product = P00036842'}),0.0950602614157189,0.14683415379392292,0.03089458496010864,0.325,2.2133815028901735,0.016936491915702456,1.2639494017867807,2,1
6013,"frozenset({'Marital_Status = 0', 'Product = P00036842'})",frozenset({'Product = P00073842'}),0.08877949414360889,0.15634017993549482,0.03089458496010864,0.3479923518164436,2.22586638930583,0.017014782871114617,1.2939416008613964,2,1
6016,"frozenset({'Marital_Status = 0', 'Product = P00147942'})",frozenset({'Product = P00036842'}),0.08623323714140214,0.14683415379392292,0.03225258869461891,0.374015748031496,2.5471985799462926,0.01959060429005044,1.3629190247568779,2,1
6017,"frozenset({'Marital_Status = 0', 'Product = P00036842'})",frozenset({'Product = P00147942'}),0.08877949414360889,0.15175691733152266,0.03225258869461891,0.3632887189292543,2.3938857306624577,0.018779686341132855,1.3322256223291702,2,1
6020,"frozenset({'Marital_Status = 0', 'Product = P00270942'})",frozenset({'Product = P00036842'}),0.11560006790018673,0.14683415379392292,0.03479884569682567,0.3010279001468429,2.0501218031965913,0.017824807548181717,1.2206007169460893,2,1
6021,"frozenset({'Marital_Status = 0', 'Product = P00036842'})",frozenset({'Product = P00270942'}),0.08877949414360889,0.19368528263452725,0.03479884569682567,0.39196940726577445,2.023743889748183,0.017603564281470425,1.326108796170259,2,1
6024,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00037142'}),0.11305381089797997,0.1262943473094551,0.03276184009506026,0.28978978978978975,2.2945586715748,0.018483782836853316,1.2302071135135366,2,1
6025,"frozenset({'Marital_Status = 0', 'Product = P00037142'})",frozenset({'Product = P00044442'}),0.07927346800203701,0.18655576302834834,0.03276184009506026,0.41327623126338325,2.215295976681156,0.01797291778403689,1.3864177323567932,2,1
6028,"frozenset({'Marital_Status = 0', 'Product = P00037142'})",frozenset({'Product = P00062842'}),0.07927346800203701,0.14225089118995077,0.03038533355966729,0.3832976445396145,2.694518405707481,0.01910861208865948,1.3908640062996285,2,1
6029,"frozenset({'Marital_Status = 0', 'Product = P00062842'})",frozenset({'Product = P00037142'}),0.0865727380750297,0.1262943473094551,0.03038533355966729,0.3509803921568628,2.7790665190807506,0.019451686109689,1.3461929996138307,2,1
6032,"frozenset({'Marital_Status = 0', 'Product = P00037142'})",frozenset({'Product = P00117442'}),0.07927346800203701,0.20828382278051263,0.033780342895942964,0.4261241970021413,2.0458823508880317,0.017268961935410047,1.3795949804533605,2,1
6033,"frozenset({'Marital_Status = 0', 'Product = P00117442'})",frozenset({'Product = P00037142'}),0.13291461551519268,0.1262943473094551,0.033780342895942964,0.25415070242656446,2.012367994616789,0.01699397828156453,1.1714238459874942,2,1
6036,"frozenset({'Marital_Status = 0', 'Product = P00037142'})",frozenset({'Product = P00145042'}),0.07927346800203701,0.2349346460702767,0.03734510269903242,0.4710920770877944,2.0052047876619916,0.01872101855121045,1.446500082126238,2,1
6037,"frozenset({'Marital_Status = 0', 'Product = P00145042'})",frozenset({'Product = P00037142'}),0.1463249023934816,0.1262943473094551,0.03734510269903242,0.25522041763341063,2.0208380111269113,0.01886509465612794,1.173106343643691,2,1
6040,"frozenset({'Marital_Status = 0', 'Product = P00037142'})",frozenset({'Product = P00270942'}),0.07927346800203701,0.19368528263452725,0.03496859616363945,0.44111349036402564,2.2774755229925283,0.019614492108245757,1.4427163716845817,2,1
6041,"frozenset({'Marital_Status = 0', 'Product = P00270942'})",frozenset({'Product = P00037142'}),0.11560006790018673,0.1262943473094551,0.03496859616363945,0.30249632892804695,2.3951691851009738,0.020368961039256672,1.2526179989100232,2,1
6088,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00057942'}),0.11305381089797997,0.13138686131386862,0.03174333729417756,0.2807807807807808,2.1370537203870534,0.016889551920720336,1.2077168066074393,2,1
6089,"frozenset({'Marital_Status = 0', 'Product = P00057942'})",frozenset({'Product = P00044442'}),0.0813104736038024,0.18655576302834834,0.03174333729417756,0.39039665970772447,2.0926539784697042,0.016574399848823827,1.3343828407856888,2,1
6104,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00062842'}),0.11305381089797997,0.14225089118995077,0.035817348497708366,0.3168168168168168,2.22716929339841,0.019735343145050547,1.2555184757527316,2,1
6105,"frozenset({'Marital_Status = 0', 'Product = P00062842'})",frozenset({'Product = P00044442'}),0.0865727380750297,0.18655576302834834,0.035817348497708366,0.4137254901960784,2.2177041517243836,0.019666705288667857,1.3874801366406098,2,1
6108,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00070042'}),0.11305381089797997,0.12408759124087591,0.03598709896452215,0.3183183183183183,2.5652711535064476,0.021958523889590333,1.2849287758448824,2,1
6109,"frozenset({'Marital_Status = 0', 'Product = P00070042'})",frozenset({'Product = P00044442'}),0.07893396706840944,0.18655576302834834,0.03598709896452215,0.4559139784946236,2.443848268709579,0.02126151250922051,1.49506549482932,2,1
6146,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00120042'}),0.11305381089797997,0.1514174163978951,0.03564759803089459,0.3153153153153153,2.0824243526037245,0.018529282070786263,1.2393771944714953,2,1
6147,"frozenset({'Marital_Status = 0', 'Product = P00120042'})",frozenset({'Product = P00044442'}),0.0948905109489051,0.18655576302834834,0.03564759803089459,0.37567084078711993,2.0137187653111224,0.017945226356671753,1.3029092506222157,2,1
6150,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00127242'}),0.11305381089797997,0.1001527754201324,0.03225258869461891,0.2852852852852853,2.848501043416298,0.020929935761363407,1.2590299402735123,2,1
6151,"frozenset({'Marital_Status = 0', 'Product = P00127242'})",frozenset({'Product = P00044442'}),0.06348667458835512,0.18655576302834834,0.03225258869461891,0.5080213903743315,2.7231610652367486,0.020408783674655866,1.6534138294967264,2,1
6154,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00140742'}),0.11305381089797997,0.1325751145815651,0.030724834493294856,0.27177177177177175,2.0499455921991134,0.015736712559612568,1.191144275646758,2,1
6155,"frozenset({'Product = P00140742', 'Marital_Status = 0'})",frozenset({'Product = P00044442'}),0.07927346800203701,0.18655576302834834,0.030724834493294856,0.3875802997858672,2.077557366732069,0.015935912182271486,1.3282463589711935,2,1
6158,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00144642'}),0.11305381089797997,0.12425734170768969,0.03259208962824648,0.2882882882882883,2.3200905823856646,0.018544323616139648,1.2304738616512207,2,1
6159,"frozenset({'Marital_Status = 0', 'Product = P00144642'})",frozenset({'Product = P00044442'}),0.07689696146664403,0.18655576302834834,0.03259208962824648,0.42384105960264906,2.2719269173059193,0.0182465183072752,1.411839997502522,2,1
6168,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00147742'}),0.11305381089797997,0.09675776608385674,0.030724834493294856,0.27177177177177175,2.8087851008903635,0.01978600030353954,1.240328510903405,2,1
6169,"frozenset({'Marital_Status = 0', 'Product = P00147742'})",frozenset({'Product = P00044442'}),0.06026141571889323,0.18655576302834834,0.030724834493294856,0.5098591549295775,2.733012085250355,0.019482720102688224,1.6596132420973353,2,1
6172,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00147942'}),0.11305381089797997,0.15175691733152266,0.03955185876761161,0.3498498498498498,2.305330498283518,0.022395160933153267,1.304687974727958,2,1
6173,"frozenset({'Marital_Status = 0', 'Product = P00147942'})",frozenset({'Product = P00044442'}),0.08623323714140214,0.18655576302834834,0.03955185876761161,0.4586614173228346,2.458575440808752,0.023464551414292822,1.5026533541149056,2,1
6176,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P00182142'}),0.11305381089797997,0.1512476659310813,0.03479884569682567,0.3078078078078078,2.035124349939165,0.017699720673892354,1.2261801615832968,2,1
6177,"frozenset({'Marital_Status = 0', 'Product = P00182142'})",frozenset({'Product = P00044442'}),0.08996774741130538,0.18655576302834834,0.03479884569682567,0.3867924528301887,2.073334248974196,0.018014843930567882,1.3265398325999243,2,1
6198,"frozenset({'Marital_Status = 0', 'Product = P00270942'})",frozenset({'Product = P00044442'}),0.11560006790018673,0.18655576302834834,0.04362586997114242,0.37738619676945667,2.0229136352764963,0.022060011097894208,1.3064988806077709,2,1
6200,"frozenset({'Product = P00044442', 'Marital_Status = 0'})",frozenset({'Product = P0097242'}),0.11305381089797997,0.15209641826515022,0.03938210830079783,0.3483483483483484,2.2903126340626345,0.02218702859198947,1.3011607959341245,2,1
6201,"frozenset({'Marital_Status = 0', 'Product = P0097242'})",frozenset({'Product = P00044442'}),0.09200475301307079,0.18655576302834834,0.03938210830079783,0.42804428044280446,2.294457557860383,0.022218091400209677,1.4222154078665652,2,1
6270,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00070042'}),0.14564590052622645,0.12408759124087591,0.03768460363265999,0.25874125874125875,2.0851501439736735,0.019611754662252328,1.181655419363724,2,1
6382,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00127242'}),0.14564590052622645,0.1001527754201324,0.03140383636054999,0.21561771561771562,2.152888072379598,0.01681699519428389,1.1472049311880035,2,1
6383,"frozenset({'Marital_Status = 0', 'Product = P00127242'})",frozenset({'Product = P00046742'}),0.06348667458835512,0.24053641147513155,0.03140383636054999,0.4946524064171123,2.056455417221742,0.016132979478577624,1.502853873588893,2,1
6398,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00142142'}),0.14564590052622645,0.11916482770327619,0.0354778475640808,0.2435897435897436,2.0441412813207687,0.018121978922184527,1.164493956595669,2,1
6399,"frozenset({'Marital_Status = 0', 'Product = P00142142'})",frozenset({'Product = P00046742'}),0.0731624511967408,0.24053641147513155,0.0354778475640808,0.48491879350348027,2.01598914081087,0.017879614098492327,1.47445408402801,2,1
6412,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00147742'}),0.14564590052622645,0.09675776608385674,0.03004583262603972,0.2062937062937063,2.1320635504846033,0.015953460651850437,1.1380056339207796,2,1
6413,"frozenset({'Marital_Status = 0', 'Product = P00147742'})",frozenset({'Product = P00046742'}),0.06026141571889323,0.24053641147513155,0.03004583262603972,0.49859154929577465,2.072831910304452,0.01555076793860606,1.5146605276760017,2,1
6416,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00154042'}),0.14564590052622645,0.104396537090477,0.03174333729417756,0.21794871794871795,2.0877006462372316,0.016538409637815436,1.1451978706056196,2,1
6418,"frozenset({'Marital_Status = 0', 'Product = P00046742'})",frozenset({'Product = P00183342'}),0.14564590052622645,0.10524528942454592,0.03123408589373621,0.21445221445221446,2.0376419279645086,0.01590554093935488,1.1390200915040647,2,1
6460,"frozenset({'Product = P00086442', 'Marital_Status = 0'})",frozenset({'Product = P00052842'}),0.08742149040909862,0.16431845187574265,0.032082838227805124,0.3669902912621359,2.2334088903153333,0.017717874263111957,1.3201717708097929,2,1
6461,"frozenset({'Marital_Status = 0', 'Product = P00052842'})",frozenset({'Product = P00086442'}),0.09692751655067051,0.16228144627397725,0.032082838227805124,0.33099824868651484,2.039655526163451,0.016353300658217447,1.2521918695747618,2,1
6470,"frozenset({'Marital_Status = 0', 'Product = P00052842'})",frozenset({'Product = P00105142'}),0.09692751655067051,0.15362417246647428,0.030724834493294856,0.3169877408056042,2.063397548161121,0.015834424973967608,1.2391810192862645,2,1
6471,"frozenset({'Marital_Status = 0', 'Product = P00105142'})",frozenset({'Product = P00052842'}),0.09234425394669836,0.16431845187574265,0.030724834493294856,0.3327205882352941,2.0248522575352457,0.015550969645152943,1.2523712456738183,2,1
6500,"frozenset({'Marital_Status = 0', 'Product = P00052842'})",frozenset({'Product = P00111142'}),0.09692751655067051,0.17042946868103886,0.03734510269903242,0.38528896672504376,2.260694524877722,0.020825797552729043,1.3495292688977971,2,1
6501,"frozenset({'Marital_Status = 0', 'Product = P00111142'})",frozenset({'Product = P00052842'}),0.10320828382278051,0.16431845187574265,0.03734510269903242,0.3618421052631579,2.202078349282297,0.020386077280520873,1.3095216011844033,2,1
6504,"frozenset({'Marital_Status = 0', 'Product = P00052842'})",frozenset({'Product = P00111742'}),0.09692751655067051,0.11526056696655916,0.030215583092853507,0.3117338003502627,2.704600615410011,0.019043662580562677,1.285461110081666,2,1
