,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequents_len
5496,"frozenset({'Gender = M', 'Product = P00062842'})",frozenset({'Product = P00002142'}),0.11407231369886267,0.12357833984043456,0.03140383636054999,0.275297619047619,2.2277174090790157,0.01730696921188728,1.2093539129922546,2,1
5497,"frozenset({'Gender = M', 'Product = P00002142'})",frozenset({'Product = P00062842'}),0.09726701748429809,0.14225089118995077,0.03140383636054999,0.32286212914485163,2.2696668291077815,0.017567516440020064,1.2667274210004078,2,1
5500,"frozenset({'Gender = M', 'Product = P00117442'})",frozenset({'Product = P00002142'}),0.14955016126294346,0.12357833984043456,0.03717535223221864,0.24858115777525544,2.01152692370059,0.018694191580474823,1.1663557138981528,2,1
5502,"frozenset({'Gender = M', 'Product = P00002142'})",frozenset({'Product = P00147942'}),0.09726701748429809,0.15175691733152266,0.03259208962824648,0.33507853403141363,2.207995127493353,0.017831146896798086,1.2757041636982613,2,1
5503,"frozenset({'Gender = M', 'Product = P00147942'})",frozenset({'Product = P00002142'}),0.1220505856391105,0.12357833984043456,0.03259208962824648,0.26703755215577196,2.160876675480292,0.01750928087841242,1.1957251872006216,2,1
5506,"frozenset({'Gender = M', 'Product = P00002142'})",frozenset({'Product = P00182142'}),0.09726701748429809,0.1512476659310813,0.03038533355966729,0.31239092495636994,2.065426418538693,0.01567392419308953,1.2343530137601277,2,1
5507,"frozenset({'Gender = M', 'Product = P00182142'})",frozenset({'Product = P00002142'}),0.12188083517229673,0.12357833984043456,0.03038533355966729,0.24930362116991642,2.0173731213076613,0.015323502290709215,1.1674782040715548,2,1
5510,"frozenset({'Gender = M', 'Product = P00221442'})",frozenset({'Product = P00002142'}),0.09438125954846376,0.12357833984043456,0.031064335426922423,0.329136690647482,2.6633849513795558,0.019400856059874107,1.3064086945005855,2,1
5511,"frozenset({'Gender = M', 'Product = P00002142'})",frozenset({'Product = P00221442'}),0.09726701748429809,0.12408759124087591,0.031064335426922423,0.3193717277486911,2.57376039421004,0.01899470552011171,1.286917462099944,2,1
5514,"frozenset({'Gender = M', 'Product = P00002142'})",frozenset({'Product = P00270942'}),0.09726701748429809,0.19368528263452725,0.039212357833984045,0.4031413612565445,2.081424854655831,0.020373168061520265,1.3509307983930288,2,1
5516,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00004742'}),0.11831607536920727,0.10032252588694619,0.030555084026481074,0.2582496413199426,2.574193971261898,0.018685316492411903,1.2129114109415833,2,1
5517,"frozenset({'Gender = M', 'Product = P00004742'})",frozenset({'Product = P00003242'}),0.07995246986929214,0.1408928874554405,0.030555084026481074,0.3821656050955414,2.71245491520221,0.019290349687402397,1.3905135739123284,2,1
5520,"frozenset({'Gender = M', 'Product = P00005042'})",frozenset({'Product = P00003242'}),0.12408759124087591,0.1408928874554405,0.03819385503310134,0.307797537619699,2.1846208362863213,0.020710796005783905,1.241121144802516,2,1
5522,"frozenset({'Product = P00030842', 'Gender = M'})",frozenset({'Product = P00003242'}),0.0845357324732643,0.1408928874554405,0.03140383636054999,0.37148594377510036,2.6366550539507423,0.019493352919231134,1.366886076828085,2,1
5523,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00030842'}),0.11831607536920727,0.09947377355287727,0.03140383636054999,0.26542324246771876,2.6682735859681417,0.019634489871608304,1.225911679362587,2,1
5538,"frozenset({'Product = P00052842', 'Gender = M'})",frozenset({'Product = P00003242'}),0.1354608725173994,0.1408928874554405,0.04158886436937702,0.3070175438596492,2.179084760093004,0.02250339090316729,1.2397241877225291,2,1
5539,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00052842'}),0.11831607536920727,0.16431845187574265,0.04158886436937702,0.351506456241033,2.1391782373098405,0.022147350032695193,1.288650528855326,2,1
5560,"frozenset({'Gender = M', 'Product = P00057942'})",frozenset({'Product = P00003242'}),0.10626379222542862,0.1408928874554405,0.031573586827363775,0.29712460063897767,2.1088687016436354,0.016601774308758147,1.2222751192111232,2,1
5561,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00057942'}),0.11831607536920727,0.13138686131386862,0.031573586827363775,0.266857962697274,2.0310856049736965,0.016028409041628514,1.184781521847815,2,1
5564,"frozenset({'Gender = M', 'Product = P00071442'})",frozenset({'Product = P00003242'}),0.10134102868782889,0.1408928874554405,0.03276184009506026,0.3232830820770519,2.2945308873685697,0.018483609945527415,1.2695221440324307,2,1
5565,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00071442'}),0.11831607536920727,0.12306908843999322,0.03276184009506026,0.27690100430416065,2.249963884628704,0.018200788551574386,1.2127397725343745,2,1
5568,"frozenset({'Gender = M', 'Product = P00073842'})",frozenset({'Product = P00003242'}),0.13087760991342726,0.1408928874554405,0.0417586148361908,0.31906614785992216,2.2646008157142186,0.023318890472221243,1.2616601595654389,2,1
5569,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00073842'}),0.11831607536920727,0.15634017993549482,0.0417586148361908,0.3529411764705882,2.2575205978156734,0.023261058323707368,1.3038379037360532,2,1
5572,"frozenset({'Product = P00086442', 'Gender = M'})",frozenset({'Product = P00003242'}),0.13206586318112376,0.1408928874554405,0.038872856900356474,0.29434447300771205,2.0891364945643756,0.0202657161024728,1.21745962397025,2,1
5573,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00086442'}),0.11831607536920727,0.16228144627397725,0.038872856900356474,0.3285509325681492,2.024574836567957,0.019672353071980623,1.2476278460406793,2,1
5576,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00105142'}),0.11831607536920727,0.15362417246647428,0.037854354099473776,0.3199426111908178,2.0826319585912794,0.01967814493139831,1.244565299136851,2,1
5577,"frozenset({'Gender = M', 'Product = P00105142'})",frozenset({'Product = P00003242'}),0.12748260057715158,0.1408928874554405,0.037854354099473776,0.29693741677762986,2.107540147273515,0.019892962403830282,1.221949699850311,2,1
5580,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00111142'}),0.11831607536920727,0.17042946868103886,0.044304871838397555,0.3744619799139168,2.1971668562478923,0.02414032597679781,1.326171239287422,2,1
5581,"frozenset({'Gender = M', 'Product = P00111142'})",frozenset({'Product = P00003242'}),0.14326939399083347,0.1408928874554405,0.044304871838397555,0.30924170616113744,2.194870953006338,0.024119233235037892,1.2437159570970981,2,1
5584,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00111742'}),0.11831607536920727,0.11526056696655916,0.03462909523001188,0.2926829268292683,2.539315348970868,0.020991917301698908,1.2508385087714164,2,1
5585,"frozenset({'Gender = M', 'Product = P00111742'})",frozenset({'Product = P00003242'}),0.09523001188253268,0.1408928874554405,0.03462909523001188,0.36363636363636365,2.580941949616648,0.021211863883465944,1.350025462570022,2,1
5588,"frozenset({'Product = P00112442', 'Gender = M'})",frozenset({'Product = P00003242'}),0.11984382957053132,0.1408928874554405,0.03479884569682567,0.29036827195467424,2.0609150482951635,0.017913702504915807,1.2106379669789602,2,1
5590,"frozenset({'Product = P00114942', 'Gender = M'})",frozenset({'Product = P00003242'}),0.16279069767441862,0.1408928874554405,0.04888813444236972,0.3003128258602711,2.1314974182444058,0.025952082996135214,1.227844591550272,2,1
5591,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00114942'}),0.11831607536920727,0.1972500424376167,0.04888813444236972,0.4131994261119082,2.0948001886620062,0.025550283554741326,1.368011541371592,2,1
5594,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00125942'}),0.11831607536920727,0.12120183330504158,0.03513834663045323,0.29698708751793396,2.4503514461738782,0.020798221386247838,1.2500455554824204,2,1
5595,"frozenset({'Gender = M', 'Product = P00125942'})",frozenset({'Product = P00003242'}),0.10134102868782889,0.1408928874554405,0.03513834663045323,0.34673366834170855,2.460973542410849,0.02086011648092039,1.3150947338182104,2,1
5598,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00127642'}),0.11831607536920727,0.12680359870989646,0.033271091495501615,0.2812051649928264,2.217643409602062,0.01826818735345479,1.2148061710562919,2,1
5599,"frozenset({'Gender = M', 'Product = P00127642'})",frozenset({'Product = P00003242'}),0.10660329315905619,0.1408928874554405,0.033271091495501615,0.3121019108280255,2.215171514081805,0.01825144571006338,1.2488871913842208,2,1
5602,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00127842'}),0.11831607536920727,0.10117127822101511,0.030555084026481074,0.2582496413199426,2.5525983842546673,0.01858489544728441,1.2117671548935252,2,1
5603,"frozenset({'Gender = M', 'Product = P00127842'})",frozenset({'Product = P00003242'}),0.08589373620777457,0.1408928874554405,0.030555084026481074,0.3557312252964427,2.5248345159293297,0.018453267517831794,1.3334607329679358,2,1
5606,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00129842'}),0.11831607536920727,0.09964352401969105,0.03344084196231539,0.2826398852223816,2.8365103302300683,0.021651411264348212,1.2550969275165507,2,1
5607,"frozenset({'Gender = M', 'Product = P00129842'})",frozenset({'Product = P00003242'}),0.08402648107282296,0.1408928874554405,0.03344084196231539,0.39797979797979793,2.8246975781915538,0.021602108421245447,1.4270403379515333,2,1
5610,"frozenset({'Product = P00140742', 'Gender = M'})",frozenset({'Product = P00003242'}),0.11237480903072483,0.1408928874554405,0.0427771176370735,0.3806646525679758,2.7018017690095726,0.02694430631548097,1.3871436792792642,2,1
5611,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00140742'}),0.11831607536920727,0.1325751145815651,0.0427771176370735,0.3615494978479196,2.727129438952746,0.027091350388159754,1.3586407755879755,2,1
5614,"frozenset({'Product = P00142142', 'Gender = M'})",frozenset({'Product = P00003242'}),0.09930402308606348,0.1408928874554405,0.03123408589373621,0.3145299145299146,2.2324044897538875,0.017242855345199,1.2533108749091455,2,1
5615,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00142142'}),0.11831607536920727,0.11916482770327619,0.03123408589373621,0.26398852223816355,2.215322485049888,0.017134971157836784,1.196768255537654,2,1
5618,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00144642'}),0.11831607536920727,0.12425734170768969,0.03598709896452215,0.30416068866571017,2.4478287116525936,0.021285457957857794,1.2585415109891553,2,1
5619,"frozenset({'Gender = M', 'Product = P00144642'})",frozenset({'Product = P00003242'}),0.09947377355287727,0.1408928874554405,0.03598709896452215,0.36177474402730375,2.5677289362227063,0.02197195178256864,1.3460876148425451,2,1
5634,"frozenset({'Gender = M', 'Product = P00145042'})",frozenset({'Product = P00003242'}),0.18434900695976913,0.1408928874554405,0.05296214564590053,0.28729281767955805,2.0390867336750316,0.02698868175579556,1.2054138555857774,2,1
5636,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00145442'}),0.11831607536920727,0.12510609404175863,0.038363605499915125,0.3242467718794835,2.5917744004640935,0.02356154344812328,1.2946943788808793,2,1
5637,"frozenset({'Gender = M', 'Product = P00145442'})",frozenset({'Product = P00003242'}),0.09896452215243592,0.1408928874554405,0.038363605499915125,0.3876500857632933,2.7513815123271814,0.02442020821821052,1.402967637572768,2,1
5640,"frozenset({'Product = P00151742', 'Gender = M'})",frozenset({'Product = P00003242'}),0.07927346800203701,0.1408928874554405,0.03225258869461891,0.40685224839400425,2.88767059673383,0.021083520889205447,1.448386359416279,2,1
5641,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00151742'}),0.11831607536920727,0.09896452215243592,0.03225258869461891,0.27259684361549497,2.754490575881442,0.02054349483275372,1.238701633253949,2,1
5644,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00154042'}),0.11831607536920727,0.104396537090477,0.0344593447631981,0.29124820659971307,2.789826317201479,0.022107556212516977,1.263634845441169,2,1
5645,"frozenset({'Gender = M', 'Product = P00154042'})",frozenset({'Product = P00003242'}),0.08962824647767781,0.1408928874554405,0.0344593447631981,0.38446969696969696,2.728808415480102,0.021831362319390153,1.3957186320723922,2,1
5648,"frozenset({'Product = P00173042', 'Gender = M'})",frozenset({'Product = P00003242'}),0.07163469699541673,0.1408928874554405,0.030555084026481074,0.4265402843601896,3.027408211043225,0.02046226472480124,1.498112402866959,2,1
5649,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00173042'}),0.11831607536920727,0.08962824647767781,0.030555084026481074,0.2582496413199426,2.881342115560193,0.019950621661018263,1.2273290371471153,2,1
5652,"frozenset({'Product = P00183242', 'Gender = M'})",frozenset({'Product = P00003242'}),0.08742149040909862,0.1408928874554405,0.031913087760991346,0.36504854368932044,2.5909650251491403,0.019596021551595344,1.3530280212857744,2,1
5653,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00183242'}),0.11831607536920727,0.10897979969444915,0.031913087760991346,0.26972740315638455,2.4750220124521207,0.01901902556662179,1.2201199992396248,2,1
5656,"frozenset({'Product = P00237542', 'Gender = M'})",frozenset({'Product = P00003242'}),0.18536750976065183,0.1408928874554405,0.052792395179086744,0.28479853479853484,2.021383335539962,0.026675431488483954,1.2012099448126237,2,1
5658,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00243942'}),0.11831607536920727,0.11441181463249024,0.03344084196231539,0.2826398852223816,2.470373240126187,0.019904085079129906,1.2345099304023084,2,1
5659,"frozenset({'Gender = M', 'Product = P00243942'})",frozenset({'Product = P00003242'}),0.09319300628076727,0.1408928874554405,0.03344084196231539,0.3588342440801457,2.5468584721399252,0.020310610216765092,1.3399142181447818,2,1
5662,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00249642'}),0.11831607536920727,0.1210320828382278,0.03089458496010864,0.2611190817790531,2.157436901487239,0.016574543924928742,1.1895934723529227,2,1
5663,"frozenset({'Gender = M', 'Product = P00249642'})",frozenset({'Product = P00003242'}),0.09726701748429809,0.1408928874554405,0.03089458496010864,0.31762652705061084,2.2543829769339134,0.017190354012567067,1.2589984027826921,2,1
5666,"frozenset({'Gender = M', 'Product = P00259342'})",frozenset({'Product = P00003242'}),0.10371753522322186,0.1408928874554405,0.032082838227805124,0.309328968903437,2.1954903082049966,0.01746977521044404,1.2438730942292082,2,1
5668,"frozenset({'Gender = M', 'Product = P00270942'})",frozenset({'Product = P00003242'}),0.16550670514343915,0.1408928874554405,0.05415039891359701,0.32717948717948714,2.322185974667902,0.030831681332701664,1.276874138309368,2,1
5669,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00270942'}),0.11831607536920727,0.19368528263452725,0.05415039891359701,0.4576757532281205,2.3629867329245027,0.031234316415504074,1.486776079374959,2,1
5672,"frozenset({'Product = P00274942', 'Gender = M'})",frozenset({'Product = P00003242'}),0.10897979969444915,0.1408928874554405,0.031064335426922423,0.28504672897196265,2.0231449161130506,0.015709856773655946,1.201626941728992,2,1
5674,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00275842'}),0.11831607536920727,0.09353250721439484,0.031064335426922423,0.2625538020086083,2.807086111856101,0.01999793625387316,1.2291981371042153,2,1
5675,"frozenset({'Gender = M', 'Product = P00275842'})",frozenset({'Product = P00003242'}),0.07757596333389917,0.1408928874554405,0.031064335426922423,0.40043763676148797,2.8421423110384643,0.020134433955671986,1.4328903300469478,2,1
5678,"frozenset({'Product = P00277442', 'Gender = M'})",frozenset({'Product = P00003242'}),0.0948905109489051,0.1408928874554405,0.03361059242912918,0.3542039355992844,2.5139944392956437,0.020241194349415847,1.330307135491437,2,1
5679,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00277442'}),0.11831607536920727,0.10999830249533186,0.03361059242912918,0.28407460545193686,2.582536266539136,0.020596024980606635,1.243148663648805,2,1
5682,"frozenset({'Gender = M', 'Product = P00295942'})",frozenset({'Product = P00003242'}),0.12408759124087591,0.1408928874554405,0.03530809709726702,0.28454172366621067,2.0195605953224662,0.017825038069949582,1.200778774894977,2,1
5684,"frozenset({'Product = P00323942', 'Gender = M'})",frozenset({'Product = P00003242'}),0.10762179595993888,0.1408928874554405,0.038872856900356474,0.361198738170347,2.5636406826042335,0.02370971131442042,1.34487385025494,2,1
5685,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00323942'}),0.11831607536920727,0.13342386691563402,0.038872856900356474,0.3285509325681492,2.4624599793371083,0.02308666860631524,1.290605907606417,2,1
5688,"frozenset({'Gender = M', 'Product = P00329542'})",frozenset({'Product = P00003242'}),0.10252928195552538,0.1408928874554405,0.03513834663045323,0.34271523178807944,2.43245232585973,0.02069270004700627,1.3070546498159041,2,1
5689,"frozenset({'Gender = M', 'Product = P00003242'})",frozenset({'Product = P00329542'}),0.11831607536920727,0.1179765744355797,0.03513834663045323,0.29698708751793396,2.5173394713210775,0.021179821357732293,1.2546333216702057,2,1
5692,"frozenset({'Product = P00346142', 'Gender = M'})",frozenset({'Product = P00003242'}),0.08708198947547106,0.1408928874554405,0.03004583262603972,0.34502923976608185,2.4488762065807084,0.01777659968347632,1.311672466474283,2,1
